timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
207,14.7,85.02980952380929,0.14289696938854202,0.0,4.8,0.0,0.45825756949558405,4.428695053061967,0.03409587716388392,0.0,3.919183588453085,0.0
208,14.7,85.73961904761883,0.14491595508972382,0.0,17.6,0.0,0.45825756949558405,4.3211479368407595,0.033702454810703664,0.0,5.71314274283428,0.0
209,14.7,86.17838095238073,0.14558732758769916,0.0,13.6,0.0,0.45825756949558405,4.481984842342036,0.034551809904336456,0.0,6.974238309665077,0.0
210,14.7,86.50828571428549,0.14562097049728154,0.0,12.0,0.0,0.45825756949558405,4.32471071057457,0.03548103888352466,0.0,5.366563145999495,0.0
211,14.7,86.67647619047595,0.14489204272674652,0.0,8.8,0.0,0.45825756949558405,4.517666125330012,0.03501106158525814,0.0,5.30659966456864,0.0
212,14.7,87.17104761904737,0.14770297409291075,0.0,14.4,0.0,0.45825756949558405,4.653147028607723,0.03676456928797255,0.0,6.248199740725323,0.0
213,14.7,87.58952380952357,0.1475426927184903,0.0,13.2,0.0,0.45825756949558405,4.542987738963368,0.03535390473564202,0.0,6.939740629158989,0.0
214,14.7,87.9941904761902,0.14729252046800725,0.0,12.8,0.0,0.45825756949558405,4.588553627236179,0.03751840660736666,0.0,5.878775382679627,0.0
215,14.7,88.07971428571402,0.1468887941366363,0.0,7.6,0.0,0.45825756949558405,4.782706565872267,0.03780332873452574,0.0,4.882622246293481,0.0
216,14.7,88.92952380952354,0.14782494930624696,0.0,19.6,0.0,0.45825756949558405,4.836764552659978,0.03791531793797544,0.0,6.053098380168622,0.0
217,14.7,89.20647619047591,0.14897748601333338,0.0,11.2,0.0,0.45825756949558405,4.847851146094882,0.03857097314737149,0.0,6.64529909033446,0.0
218,14.7,89.40971428571402,0.15048777998120183,0.0,10.0,0.0,0.45825756949558405,4.611744325453829,0.038687528285837144,0.0,6.511528238439882,0.0
219,14.7,89.52009523809497,0.14982509764830904,0.0,8.0,0.0,0.45825756949558405,4.834221179538438,0.03851033899219888,0.0,5.366563145999495,0.0
220,14.7,90.2529523809521,0.15084420296848033,0.0,18.0,0.0,0.45825756949558405,4.992928063624154,0.04033991835085152,0.0,6.752777206453653,0.0
221,14.7,90.66476190476162,0.15035162112495587,0.0,13.2,0.0,0.45825756949558405,4.9838692724799305,0.04030434852280681,0.0,5.670978751503131,0.0
222,14.7,91.00361904761877,0.1505012867331182,0.0,11.6,0.0,0.45825756949558405,4.916677265986455,0.04150757848086554,0.0,9.54148835350125,0.0
223,14.6,91.70199999999969,0.14466341925685447,0.0,7.2,0.0,0.48989794855663565,4.9933827858735285,0.040601146389933604,0.0,4.308131845707604,0.0
224,14.6,92.47771428571397,0.14588030695746912,0.0,18.4,0.0,0.48989794855663565,5.123712624327099,0.04091502030297644,0.0,5.71314274283428,0.0
225,14.6,92.83923809523779,0.14633253744968427,0.0,12.4,0.0,0.48989794855663565,5.182584158296191,0.04229311940349828,0.0,5.499090833947008,0.0
226,14.6,93.2910476190473,0.14601382540513314,0.0,13.6,0.0,0.48989794855663565,5.022085629752037,0.042277164076103546,0.0,6.499230723708768,0.0
227,14.6,93.24809523809492,0.14639766519408098,0.0,5.6,0.0,0.48989794855663565,5.173200577755186,0.04184612795790348,0.0,3.6660605559646724,0.0
228,14.6,93.84819047619014,0.14894981425222395,0.0,16.0,0.0,0.48989794855663565,5.2218892368388685,0.04258570143992777,0.0,5.059644256269407,0.0
229,14.6,94.19076190476157,0.14899537417633701,0.0,12.0,0.0,0.48989794855663565,5.335895949819589,0.043595659010032414,0.0,5.366563145999495,0.0
230,14.6,94.65866666666632,0.1485468352242097,0.0,13.6,0.0,0.48989794855663565,5.35512073921016,0.045046197399194056,0.0,5.986651818838306,0.0
231,14.6,94.8176190476187,0.1477769028575919,0.0,9.2,0.0,0.48989794855663565,5.495218193411138,0.044910469455318826,0.0,3.1240998703626617,0.0
232,14.6,95.5003809523806,0.14975480230006055,0.0,16.8,0.0,0.48989794855663565,5.552867530750075,0.04450177593743771,0.0,3.9191835884530852,0.0
233,14.6,95.78276190476154,0.15078847264713516,0.0,11.6,0.0,0.48989794855663565,5.417098075127957,0.04412766815410488,0.0,6.8,0.0
234,14.6,95.95895238095203,0.15205653759141563,0.0,9.6,0.0,0.48989794855663565,5.411129614946404,0.04497129929341688,0.0,4.079215610874228,0.0
235,14.6,96.14809523809487,0.1513548962547282,0.0,9.6,0.0,0.48989794855663565,5.5640625013809695,0.045017834388311875,0.0,5.122499389946279,0.0
236,14.6,96.98647619047581,0.15227958813138323,0.0,19.6,0.0,0.48989794855663565,5.758667469951523,0.045936285580967094,0.0,7.683749084919419,0.0
237,14.6,97.19742857142819,0.1532248132448097,0.0,10.0,0.0,0.48989794855663565,5.8031034476030285,0.04654638042188366,0.0,4.8166378315169185,0.0
238,14.6,97.49952380952342,0.15325491246139483,0.0,10.8,0.0,0.48989794855663565,5.618920745137402,0.046572636661492244,0.0,5.3814496188294845,0.0
239,14.6,97.63885714285676,0.1530091682546045,0.0,8.4,0.0,0.48989794855663565,5.841776044663852,0.04672309684814476,0.0,4.882622246293481,0.0
240,14.6,98.45238095238054,0.15416515188755514,0.0,19.2,0.0,0.48989794855663565,5.957177358965167,0.047412821484542025,0.0,6.144916598294887,0.0
241,14.6,98.83209523809484,0.15449603212862364,0.0,12.8,0.0,0.48989794855663565,5.923569296154859,0.04809479504609373,0.0,6.881860213634102,0.0
242,14.6,98.91533333333292,0.15616339059851453,0.0,8.0,0.0,0.48989794855663565,5.8229523404526535,0.048174607779158767,0.0,4.732863826479693,0.0
243,14.6,98.9839999999996,0.15632874001804545,0.0,7.2,0.0,0.48989794855663565,5.8139644199671014,0.04716816200307414,0.0,4.308131845707603,0.0
244,14.6,99.71876190476148,0.15792371666989324,0.0,18.0,0.0,0.48989794855663565,6.0819396006637385,0.04855877073275557,0.0,6.985699678629192,0.0
245,14.6,100.18047619047579,0.1573001100427119,0.0,14.4,0.0,0.48989794855663565,6.103736980302795,0.04886307646757339,0.0,5.4258639865002145,0.0
246,14.6,100.57190476190434,0.15693313690964017,0.0,12.4,0.0,0.48989794855663565,6.09196966312346,0.05009231262327914,0.0,4.543126676640219,0.0
247,14.6,100.50361904761861,0.1573283356215328,0.0,5.2,0.0,0.48989794855663565,6.2171123919654505,0.04984396975910892,0.0,4.4,0.0
248,14.6,101.20866666666623,0.15945173103811347,0.0,17.2,0.0,0.48989794855663565,6.119143174351123,0.04892198219190112,0.0,5.946427498927402,0.0
249,14.5,102.30083969676485,0.15426984112490727,0.0,13.6,0.0,0.6708203932499369,4.766512088423483,0.03819943493652433,0.0,6.740919818541086,0.0
250,14.5,102.63043676636191,0.15417475329274688,0.0,11.6,0.0,0.6708203932499369,4.62214892093971,0.038274170660818674,0.0,4.5431266766402185,0.0
251,14.5,102.70785801178315,0.1541253030447177,0.0,7.6,0.0,0.6708203932499369,4.812368919622652,0.0384166078789549,0.0,5.782732917920384,0.0
252,14.5,103.26604848797362,0.15650525271534857,0.0,15.2,0.0,0.6708203932499369,4.968653070685814,0.03931521680951954,0.0,5.6000000000000005,0.0
253,14.5,103.64811442203954,0.1569654585244415,0.0,12.4,0.0,0.6708203932499369,4.85647371139063,0.039014306276675605,0.0,5.2,0.0
254,14.5,103.98583603376116,0.15647265824688525,0.0,11.6,0.0,0.6708203932499369,4.91390173604528,0.04025483852315322,0.0,6.3118935352238,0.0
255,14.5,104.10240013632529,0.1561906164725587,0.0,8.0,0.0,0.6708203932499369,5.106295978276827,0.04047561496349421,0.0,4.732863826479693,0.0
256,14.5,104.95560160152672,0.15695352747121827,0.0,19.6,0.0,0.6708203932499369,5.067976592959799,0.039631377949166574,0.0,5.499090833947008,0.0
257,14.5,105.16837815830327,0.1581871078216746,0.0,10.0,0.0,0.6708203932499369,5.014225721709622,0.04018381123486308,0.0,5.727128425310541,0.0
258,14.5,105.39025361617875,0.15938778811046578,0.0,10.0,0.0,0.6708203932499369,4.766158000622929,0.039263305665190804,0.0,5.138093031466052,0.0
259,14.5,105.52903749896264,0.15887765766483802,0.0,8.4,0.0,0.6708203932499369,4.988943899760403,0.039333001016858944,0.0,4.882622246293481,0.0
260,14.5,106.20141112533622,0.16084546852195664,0.0,17.2,0.0,0.6708203932499369,5.257955005247144,0.040988124936895014,0.0,6.705221845696084,0.0
261,14.5,106.60138914731426,0.16084107248640173,0.0,12.8,0.0,0.6708203932499369,5.223947217587533,0.041467371433752585,0.0,5.878775382679627,0.0
262,14.5,106.80804116196626,0.16078077238091545,0.0,9.6,0.0,0.6708203932499369,5.2553129873834905,0.04177317643736944,0.0,5.4258639865002145,0.0
263,14.5,106.87421698614207,0.160925423850593,0.0,7.2,0.0,0.6708203932499369,5.296835705996324,0.041143032642327604,0.0,3.9191835884530852,0.0
264,14.5,107.5981144220395,0.16266009336987958,0.0,17.6,0.0,0.6708203932499369,5.405431938942965,0.041353367168269616,0.0,5.71314274283428,0.0
265,14.5,108.07174079566589,0.16229758444301828,0.0,14.0,0.0,0.6708203932499369,5.325772003924294,0.041374217446208505,0.0,6.260990336999411,0.0
266,14.5,108.32352834145343,0.16313904515605723,0.0,10.8,0.0,0.6708203932499369,5.268952257050808,0.04169341809207959,0.0,5.381449618829484,0.0
267,14.5,108.31257596050102,0.16352613377462455,0.0,6.0,0.0,0.6708203932499369,5.388532947967292,0.041696867769663214,0.0,4.8166378315169185,0.0
268,14.5,108.93589464181971,0.16549285822900373,0.0,16.0,0.0,0.6708203932499369,5.43446652133203,0.041534727641516604,0.0,5.932958789676531,0.0
269,14.5,109.3905686344937,0.16529958837398054,0.0,13.6,0.0,0.6708203932499369,5.4439748239707955,0.04189869334848907,0.0,5.425863986500215,0.0
270,14.5,109.68114738907245,0.1645339558659422,0.0,11.2,0.0,0.6708203932499369,5.638871173944865,0.04286447233650489,0.0,5.878775382679628,0.0
271,14.5,109.81590196782705,0.16405953569160742,0.0,8.4,0.0,0.6708203932499369,5.762419321187217,0.042955061073440326,0.0,4.17612260356422,0.0
272,14.5,110.43406313998821,0.16646726701779724,0.0,16.0,0.0,0.6708203932499369,5.840621529306206,0.04295020418976687,0.0,5.059644256269407,0.0
273,14.5,110.69863456855963,0.1675770998574196,0.0,10.8,0.0,0.6708203932499369,5.645389865842766,0.042673801960255275,0.0,5.67097875150313,0.0
274,14.5,110.99414372606877,0.16795268054565887,0.0,11.2,0.0,0.6708203932499369,5.5832818619332505,0.042502549158886335,0.0,5.8787753826796285,0.0
275,14.5,111.15368218760725,0.16742544263227582,0.0,8.8,0.0,0.6708203932499369,5.761010263864463,0.04296831015321059,0.0,4.664761515876241,0.0
276,14.5,111.83224629017134,0.16944110618489244,0.0,17.2,0.0,0.6708203932499369,6.025535374771952,0.04428767187899768,0.0,7.807688518377254,0.0
277,14.5,112.13718401910903,0.16984768004669967,0.0,11.2,0.0,0.6708203932499369,5.953612529197422,0.04425009404100464,0.0,4.995998398718719,0.0
278,14.5,112.33337449529954,0.16979003406335752,0.0,9.6,0.0,0.6708203932499369,5.975378219599271,0.04426867958468337,0.0,6.974238309665077,0.0
279,14.5,112.47318401910904,0.16928857278703405,0.0,8.4,0.0,0.6708203932499369,6.174814134699603,0.04433024272702504,0.0,5.782732917920385,0.0
280,14.5,113.21062724255228,0.17051839570316643,0.0,18.0,0.0,0.6708203932499369,6.248019096369377,0.0445906905107636,0.0,4.8166378315169185,0.0
281,14.5,113.61977742570245,0.17106161334358969,0.0,13.2,0.0,0.6708203932499369,6.227403596909288,0.045149567296304156,0.0,6.20966987850401,0.0
282,14.5,113.75785801178304,0.17206457518571408,0.0,8.8,0.0,0.6708203932499369,6.076573760563139,0.044449028006598265,0.0,7.110555533852471,0.0
283,14.5,113.79870050262551,0.1722807838682508,0.0,6.8,0.0,0.6708203932499369,6.117913934783835,0.04436775456746322,0.0,4.019950248448356,0.0
284,14.5,114.51431955024456,0.17393769232790546,0.0,17.6,0.0,0.6708203932499369,6.3747946261348,0.04549508732938318,0.0,6.499230723708768,0.0
285,14.5,114.88174812167313,0.17424254241305054,0.0,12.4,0.0,0.6708203932499369,6.409956044602845,0.045924998145480345,0.0,5.2,0.0
286,14.5,115.1838506857757,0.17380422424006425,0.0,11.6,0.0,0.6708203932499369,6.547240073553042,0.04632003783502982,0.0,4.882622246293482,0.0
287,14.5,115.12223163815663,0.1744337537725617,0.0,5.2,0.0,0.6708203932499369,6.664619673361304,0.046519729276099014,0.0,4.019950248448356,0.0
288,14.5,115.87256863449363,0.1756905046318878,0.0,18.0,0.0,0.6708203932499369,6.540498654955025,0.04575094649912823,0.0,4.47213595499958,0.0
289,14.5,116.21744042936541,0.1762702031459164,0.0,12.0,0.0,0.6708203932499369,6.5675315849893305,0.046267338330511366,0.0,5.656854249492381,0.0
290,14.5,116.37616570409071,0.17705282899246694,0.0,9.6,0.0,0.6708203932499369,6.66948551797736,0.046438324496331805,0.0,5.122499389946279,0.0
291,14.5,116.56158694951193,0.17637629176378977,0.0,9.2,0.0,0.6708203932499369,6.754581971984349,0.046483019559134406,0.0,4.019950248448356,0.0
292,14.5,117.11977742570241,0.17867706373122916,0.0,15.2,0.0,0.6708203932499369,6.9445719267214985,0.04754449473045742,0.0,6.144916598294887,0.0
293,14.5,117.476510026435,0.17912411361507397,0.0,12.0,0.0,0.6708203932499369,6.7819094975183365,0.04689623198357438,0.0,5.932958789676531,0.0
294,14.5,117.69566753559249,0.17889640373283308,0.0,10.0,0.0,0.6708203932499369,7.018311302050698,0.047412910079255945,0.0,5.440588203494177,0.0
295,14.4,118.72072123739945,0.1722859160634291,0.0,8.8,0.0,0.9165151389911681,5.873899714056337,0.03953845652488896,0.0,5.878775382679628,0.0
296,14.4,119.46248314216136,0.1734893432252334,0.0,18.0,0.0,0.9165151389911681,5.935797357859301,0.039895774833951576,0.0,4.8166378315169185,0.0
297,14.4,119.69572123739943,0.17467263285694182,0.0,10.4,0.0,0.9165151389911681,5.813317294389291,0.040299734005848235,0.0,5.71314274283428,0.0
298,14.4,119.84334028501848,0.17540226996552755,0.0,8.8,0.0,0.9165151389911681,5.686032319189731,0.03900989077602863,0.0,4.308131845707604,0.0
299,14.4,119.907149808828,0.17520082547200383,0.0,7.2,0.0,0.9165151389911681,5.812191689349749,0.03918616312299686,0.0,4.308131845707604,0.0
300,14.4,120.68862599930416,0.17672130980496195,0.0,18.8,0.0,0.9165151389911681,6.068821853656226,0.040453603881559476,0.0,6.462197768561405,0.0
301,14.4,121.1719117135899,0.17660126105883944,0.0,14.0,0.0,0.9165151389911681,6.0794920353664885,0.041248031780827,0.0,6.511528238439882,0.0
302,14.4,121.26076885644702,0.17684025461737468,0.0,8.0,0.0,0.9165151389911681,6.260811688093172,0.041322541282304795,0.0,5.059644256269407,0.0
303,14.4,121.20514980882797,0.17730682256970468,0.0,5.2,0.0,0.9165151389911681,6.286905154855002,0.04118961379817236,0.0,3.6,0.0
304,14.4,121.98819742787562,0.17790146043781635,0.0,18.4,0.0,0.9165151389911681,6.189895701103785,0.04052851134784022,0.0,5.4258639865002145,0.0
305,14.4,122.44605457073274,0.17827363279037084,0.0,14.0,0.0,0.9165151389911681,6.169766070538345,0.040961145067013066,0.0,5.440588203494177,0.0
306,14.4,122.61448314216129,0.1790496006881119,0.0,9.6,0.0,0.9165151389911681,6.1746722670556,0.04069749374187696,0.0,5.122499389946279,0.0
307,14.4,122.55286409454227,0.17960759104744892,0.0,5.2,0.0,0.9165151389911681,6.314296381033338,0.04107578506170242,0.0,4.019950248448356,0.0
308,14.4,123.20638790406608,0.18147411541960778,0.0,16.4,0.0,0.9165151389911681,6.362408556973431,0.041576408041658526,0.0,5.2,0.0
309,14.4,123.69229266597083,0.1814520000312763,0.0,14.0,0.0,0.9165151389911681,6.429916354940653,0.04226302516889199,0.0,4.8166378315169185,0.0
310,14.4,123.985768856447,0.18060340590438326,0.0,11.2,0.0,0.9165151389911681,6.611891213687679,0.04229290223944058,0.0,5.30659966456864,0.0
311,14.4,124.09762599930414,0.18025702598477314,0.0,8.0,0.0,0.9165151389911681,6.736813983039383,0.042396069294122145,0.0,4.381780460041329,0.0
312,14.4,124.5000069516851,0.18203087537066787,0.0,13.2,0.0,0.9165151389911681,6.734705908346521,0.04266933303256253,0.0,3.6,0.0
313,14.4,124.8152450469232,0.1829283558722981,0.0,11.6,0.0,0.9165151389911681,6.489701006669728,0.04253136508726989,0.0,6.053098380168622,0.0
314,14.4,125.10095933263744,0.18299274455432252,0.0,11.2,0.0,0.9165151389911681,6.482257234385576,0.041462676630822065,0.0,5.878775382679628,0.0
315,14.4,125.15595933263747,0.18304014597511153,0.0,7.2,0.0,0.9165151389911681,6.653907104293963,0.04199983522614863,0.0,4.308131845707604,0.0
316,14.4,125.8502926659708,0.18453562077989938,0.0,17.2,0.0,0.9165151389911681,6.840148948063705,0.042762310027438015,0.0,7.166589146867567,0.0
317,14.4,126.18543552311364,0.1849650853810476,0.0,11.6,0.0,0.9165151389911681,6.787525223907529,0.04326920781048273,0.0,5.782732917920384,0.0
318,14.4,126.33362599930413,0.18523573818933928,0.0,10.0,0.0,0.9165151389911681,6.908837841969794,0.04358235353131101,0.0,6.0,0.0
319,14.4,126.40410218978032,0.18530090707954947,0.0,7.2,0.0,0.9165151389911681,7.028503138681993,0.0437521676832566,0.0,4.308131845707604,0.0
320,14.4,126.92176885644699,0.18610155404357265,0.0,15.2,0.0,0.9165151389911681,7.124743819673351,0.04361092432368841,0.0,4.308131845707604,0.0
321,14.4,127.32848314216123,0.18633516145643841,0.0,13.2,0.0,0.9165151389911681,7.021807878419064,0.04408199755489354,0.0,6.705221845696084,0.0
322,14.4,127.42343552311362,0.18704629663635128,0.0,8.8,0.0,0.9165151389911681,7.011295355460468,0.04319702637020962,0.0,6.4,0.0
323,14.4,127.49448314216124,0.18704545601974654,0.0,7.2,0.0,0.9165151389911681,6.939665677195416,0.04254700828992988,0.0,4.308131845707603,0.0
324,14.4,128.08114980882792,0.18873292996253901,0.0,15.6,0.0,0.9165151389911681,7.145902261525477,0.043304097791917656,0.0,7.255342858886822,0.0
325,14.4,128.45691171358982,0.1883001967334304,0.0,12.4,0.0,0.9165151389911681,7.111700774445298,0.043614247312668296,0.0,7.255342858886821,0.0
326,14.4,128.82057838025645,0.18794969477927354,0.0,12.4,0.0,0.9165151389911681,7.340678789836568,0.044317496014961155,0.0,6.560487786742691,0.0
327,14.4,128.83495933263742,0.1882934486636447,0.0,6.4,0.0,0.9165151389911681,7.415645575878961,0.04441531638339167,0.0,3.6660605559646724,0.0
328,14.4,129.358006951685,0.18894032245709616,0.0,14.8,0.0,0.9165151389911681,7.300822247968855,0.043423900746364964,0.0,3.6,0.0
329,14.4,129.61534028501836,0.18976030781237102,0.0,10.8,0.0,0.9165151389911681,7.274054171588454,0.04392851126461052,0.0,6.462197768561405,0.0
330,14.4,129.84557838025646,0.18985573343029655,0.0,10.8,0.0,0.9165151389911681,7.348876503315777,0.04381163875219244,0.0,5.075431016179809,0.0
331,14.4,129.97610218978028,0.1897620826756286,0.0,8.4,0.0,0.9165151389911681,7.468605392202176,0.04426878789223276,0.0,3.3226495451672298,0.0
332,14.4,130.44934028501837,0.19201899367742487,0.0,14.0,0.0,0.9165151389911681,7.610507004270214,0.04521601317281973,0.0,4.8166378315169185,0.0
333,14.4,130.7011498088279,0.19257006018966008,0.0,10.4,0.0,0.9165151389911681,7.534755757302157,0.04570289481103532,0.0,6.499230723708769,0.0
334,14.4,131.03010218978025,0.19212031042443561,0.0,11.6,0.0,0.9165151389911681,7.706914502884933,0.04546752376140777,0.0,4.882622246293481,0.0
335,14.4,131.1677688564469,0.1917908059849372,0.0,8.4,0.0,0.9165151389911681,7.801100217367254,0.04545369014352806,0.0,4.5431266766402185,0.0
336,14.4,131.7689593326374,0.1924526312306132,0.0,16.4,0.0,0.9165151389911681,7.8017902127543675,0.04539243801420191,0.0,4.176122603564219,0.0
337,14.4,131.97686409454218,0.1934625289514517,0.0,10.0,0.0,0.9165151389911681,7.753173998919464,0.045640930769884167,0.0,5.440588203494177,0.0
338,14.4,132.04714980882784,0.19412457008416523,0.0,8.0,0.0,0.9165151389911681,7.680063075304868,0.0449712325710712,0.0,3.0983866769659336,0.0
339,14.4,132.11095933263738,0.19439439342338358,0.0,7.2,0.0,0.9165151389911681,7.81680725617096,0.04520109589544109,0.0,3.9191835884530852,0.0
340,14.4,132.89014980882786,0.1949429710821251,0.0,18.8,0.0,0.9165151389911681,7.915470739426564,0.045581038333258106,0.0,5.3814496188294845,0.0
341,14.4,133.2587688564469,0.19515502948920185,0.0,12.4,0.0,0.9165151389911681,7.992577231562621,0.04689028292037568,0.0,6.3118935352238,0.0
342,14.4,133.35429266597072,0.19564834478107496,0.0,8.0,0.0,0.9165151389911681,8.209224316753994,0.04729562996601746,0.0,5.932958789676531,0.0
343,14.4,133.40000695168501,0.19582981957404352,0.0,6.8,0.0,0.9165151389911681,8.156025684857056,0.04659799890076636,0.0,4.019950248448356,0.0
344,14.4,134.0038164754945,0.19656272272707437,0.0,16.4,0.0,0.9165151389911681,8.17331953114954,0.04612235812814836,0.0,4.17612260356422,0.0
345,14.4,134.335006951685,0.19713912464446476,0.0,12.0,0.0,0.9165151389911681,8.10895311805772,0.04668385325445488,0.0,4.732863826479693,0.0
346,14.4,134.5287688564469,0.1971872281249148,0.0,10.0,0.0,0.9165151389911681,8.131027807853073,0.046034886442975154,0.0,5.440588203494177,0.0
347,14.4,134.4858164754945,0.19780451091932727,0.0,5.6,0.0,0.9165151389911681,8.218562057241547,0.046021211411804076,0.0,4.079215610874228,0.0
348,14.4,135.09838790406593,0.19913905668533236,0.0,16.0,0.0,0.9165151389911681,8.235136722536767,0.046425841249158585,0.0,5.059644256269407,0.0
349,14.4,135.50829266597066,0.19916723283375326,0.0,12.8,0.0,0.9165151389911681,8.27209692769701,0.04712597495079506,0.0,5.878775382679628,0.0
350,14.4,135.76310218978017,0.1990852743582109,0.0,10.8,0.0,0.9165151389911681,8.557745571843704,0.04798997907615426,0.0,6.462197768561405,0.0
351,14.4,135.83629266597066,0.19948107221929434,0.0,7.6,0.0,0.9165151389911681,8.705513307730742,0.04847884862797666,0.0,5.499090833947008,0.0
352,14.4,136.23867361835164,0.20089253951852362,0.0,13.2,0.0,0.9165151389911681,8.669735342986408,0.0481671348005114,0.0,4.019950248448356,0.0
353,14.4,136.52191171358973,0.2017689974857461,0.0,11.2,0.0,0.9165151389911681,8.513723937903588,0.048233181345559026,0.0,7.110555533852471,0.0
354,14.4,136.69295933263734,0.20204920521236405,0.0,9.6,0.0,0.9165151389911681,8.539491093584873,0.04729201318382926,0.0,5.713142742834281,0.0
355,14.4,136.77995933263733,0.20197960502197665,0.0,7.6,0.0,0.9165151389911681,8.646307593709315,0.04728109571564665,0.0,5.2,0.0
356,14.4,137.45200695168495,0.20330123921353405,0.0,17.2,0.0,0.9165151389911681,8.768117875612,0.048176653188685754,0.0,4.749736834815167,0.0
357,14.4,137.67248314216113,0.20388096088670898,0.0,10.0,0.0,0.9165151389911681,8.789495903833814,0.048769356688995305,0.0,5.727128425310541,0.0
358,14.4,137.95800695168492,0.20362743492569457,0.0,10.8,0.0,0.9165151389911681,8.841795312309271,0.04867701770573927,0.0,5.946427498927402,0.0
359,14.4,138.05381647549447,0.20391307920318047,0.0,7.6,0.0,0.9165151389911681,8.975459972806913,0.04868400951058931,0.0,4.176122603564219,0.0
360,14.4,138.59681647549445,0.2046195500016208,0.0,15.6,0.0,0.9165151389911681,9.012768644769686,0.04854042866947229,0.0,4.882622246293481,0.0
361,14.4,138.87553076120872,0.2052087329515127,0.0,11.6,0.0,0.9165151389911681,9.100814228838189,0.04922766707542118,0.0,6.053098380168622,0.0
362,14.4,138.94648314216113,0.205703489519726,0.0,8.0,0.0,0.9165151389911681,9.071060877304484,0.04821142610423877,0.0,5.366563145999495,0.0
363,14.4,138.96686409454205,0.20606770047481282,0.0,6.4,0.0,0.9165151389911681,9.05716986684538,0.04779287152553997,0.0,3.6660605559646724,0.0
364,14.4,139.52553076120873,0.2074819979281283,0.0,15.6,0.0,0.9165151389911681,9.23518257814491,0.04830015088168866,0.0,6.560487786742691,0.0
365,14.4,139.90129266597063,0.20755239653424695,0.0,12.4,0.0,0.9165151389911681,9.27468099497346,0.049236064464290394,0.0,6.053098380168622,0.0
366,14.4,140.26495933263726,0.2070650667042782,0.0,12.4,0.0,0.9165151389911681,9.464970542007912,0.049519967317855726,0.0,5.200000000000001,0.0
367,14.4,140.17134028501826,0.2075639332791906,0.0,4.8,0.0,0.9165151389911681,9.5760566825082,0.049776426616378946,0.0,2.9933259094191533,0.0
368,14.4,140.65572123739918,0.20876155458146858,0.0,14.4,0.0,0.9165151389911681,9.441913220153081,0.049159415476788676,0.0,3.6660605559646724,0.0
369,14.4,140.96372123739917,0.20895056173499754,0.0,11.6,0.0,0.9165151389911681,9.466315709687926,0.048809864933880606,0.0,7.031358332498778,0.0
370,14.3,142.13824504692298,0.2037227344116877,0.0,10.0,0.0,0.9000000000000001,9.716842559710885,0.04638226948717334,0.0,4.8166378315169185,0.0
371,14.3,142.24705457073247,0.2037703283930199,0.0,8.0,0.0,0.9000000000000001,9.806916779266796,0.046648991430935864,0.0,3.5777087639996634,0.0
372,14.3,142.75943552311344,0.20533279250284844,0.0,14.8,0.0,0.9000000000000001,9.906051610020652,0.0471014690510842,0.0,5.3814496188294845,0.0
373,14.3,143.04924504692298,0.20583512386377026,0.0,10.8,0.0,0.9000000000000001,9.955958181854614,0.0477267749935316,0.0,7.6000000000000005,0.0
374,14.3,143.30219742787534,0.20584967757736639,0.0,10.4,0.0,0.9000000000000001,10.135046381202086,0.047959305922432076,0.0,5.713142742834281,0.0
375,14.3,143.35595933263727,0.20563712095421566,0.0,7.2,0.0,0.9000000000000001,10.276771263341436,0.048482429555228385,0.0,3.919183588453085,0.0
376,14.3,143.9643879040658,0.20665436076135452,0.0,16.4,0.0,0.9000000000000001,10.260740580807699,0.048408190052192664,0.0,3.3226495451672298,0.0
377,14.3,144.10791171358966,0.20762860956471943,0.0,9.2,0.0,0.9000000000000001,10.355516351835101,0.04853631113225006,0.0,5.075431016179809,0.0
378,14.3,144.24400695168487,0.20786408658497066,0.0,8.8,0.0,0.9000000000000001,10.229210577657566,0.04734550353402873,0.0,5.30659966456864,0.0
379,14.3,144.3687688564468,0.2078644625892217,0.0,8.0,0.0,0.9000000000000001,10.350904769466057,0.04751662134636002,0.0,4.0,0.0
380,14.3,145.01157838025628,0.20866960530261727,0.0,16.8,0.0,0.9000000000000001,10.520946195639226,0.048015450059527995,0.0,6.881860213634101,0.0
381,14.3,145.39105457073248,0.20894838331669058,0.0,12.4,0.0,0.9000000000000001,10.643390043553637,0.04896205885344245,0.0,6.3118935352238,0.0
382,14.3,145.53238790406584,0.20897989069572337,0.0,8.8,0.0,0.9000000000000001,10.75692982352004,0.04885088569544982,0.0,4.664761515876241,0.0
383,14.3,145.51724504692294,0.20932648635771356,0.0,6.0,0.0,0.9000000000000001,10.78618727430373,0.04869287304602335,0.0,2.6832815729997477,0.0
384,14.3,146.07581647549438,0.21059849980242146,0.0,15.6,0.0,0.9000000000000001,10.806320810918843,0.04879185810767635,0.0,3.7735924528226414,0.0
385,14.3,146.39024504692293,0.21090639216821566,0.0,11.6,0.0,0.9000000000000001,10.920540223240794,0.04890126963629881,0.0,4.17612260356422,0.0
386,14.2,147.72761134728924,0.20524557920830908,0.0,10.4,0.0,0.9797958971132713,11.237172466127872,0.04732007051668426,0.0,4.8,0.0
