timestep,AgentsAlive,AvgEnergy,GiniEnergy,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std
97,8.6,10.386636324786304,0.18431854323444416,2.7640549922170505,1.696995729631137,0.07292014308765925
98,8.2,10.859261477411454,0.1515899026954736,2.6,1.62423191744357,0.04159787947431211
99,8.2,10.768309096459074,0.14249963988468084,2.6,1.545920756094178,0.042552006317106754
100,8.2,10.807338400488378,0.14800365210362426,2.6,1.3430475482715,0.0431609783732283
101,8.2,10.91166990231988,0.15152898206232748,2.6,1.2705887760816046,0.05178207133533334
102,8.2,11.024933028083003,0.15991315106023668,2.6,1.2145562253995938,0.04683050939702312
103,8.2,11.037555128205103,0.1629851014657424,2.6,1.1568093727092434,0.050653610226967585
104,8.1,11.099817032967009,0.16199610567939632,2.6248809496813372,1.2052694178403671,0.06451630654567925
105,8.1,10.964578937728914,0.16252370153969664,2.6248809496813372,1.2893333047074491,0.06805766010130995
106,8.1,10.897729120879097,0.15372525120578778,2.6248809496813372,1.2579668228583927,0.05449382463178853
107,8.1,10.910622893772869,0.1652354094592819,2.6248809496813372,1.0974666300190838,0.06376498159875789
108,8.0,11.3190783272283,0.16179912535393037,2.569046515733026,1.091208738477165,0.061627071510747825
109,8.0,11.129627777777753,0.16662330214965182,2.569046515733026,1.0375074461598366,0.061224465989848605
110,8.0,10.910580158730134,0.16430763282274552,2.569046515733026,0.988392875504123,0.0592823777360398
111,8.0,10.872765750915725,0.15308170823800088,2.569046515733026,1.1759830307010366,0.04794546475017064
112,8.0,10.790549633699607,0.16772126189243988,2.569046515733026,0.9686473201315348,0.05564486719339199
113,7.9,10.916605799755775,0.16542599251417459,2.507987240796891,1.0295482263116058,0.05195015041675869
114,7.9,10.745934249084222,0.16814655534211867,2.507987240796891,1.0047275410495602,0.04620820615184348
115,7.9,10.55959114774112,0.17194589087807874,2.507987240796891,0.9865800582778567,0.039922861361325356
116,7.8,10.74941150793648,0.16082178493859933,2.315167380558045,0.8869008313006351,0.03358804128638164
117,7.8,10.89782420634918,0.18170417952232948,2.315167380558045,0.9958029039112358,0.046003903931560355
118,7.7,10.946514682539654,0.1836084115608264,2.282542442102666,1.5105888929828273,0.058370723891981155
119,7.7,10.736633730158703,0.18713594145110438,2.282542442102666,1.553118038760063,0.06420698004266992
120,7.5,11.093870129870101,0.17126650430812324,2.0124611797498106,1.4943134961605449,0.07122455809583715
121,7.5,11.071932900432872,0.16605427482589405,2.0124611797498106,1.548353840039596,0.08530203589028276
122,7.4,11.172787878787851,0.1741478417531685,1.9595917942265424,1.7532276020076483,0.08955675565599053
123,7.1,11.746261904761871,0.14258354124586603,2.1656407827707715,1.3762248395821435,0.05702076541594422
124,7.1,11.709519480519448,0.13926989257735642,2.1656407827707715,1.3367342814437617,0.05480447295104373
125,7.1,11.681821067821037,0.1433308670625501,2.1656407827707715,1.1566310689878172,0.05217903244709801
126,7.0,11.815150793650762,0.12300433153528703,2.23606797749979,0.9273405948184239,0.0446307323048561
127,7.0,11.697185425685394,0.12680407411720024,2.23606797749979,0.7430605857109037,0.046946737609402434
128,7.0,11.825204906204872,0.130056297777535,2.23606797749979,0.7062584248263034,0.0405631265589967
129,7.0,11.579144300144266,0.1268494040917182,2.23606797749979,0.7333035810981082,0.045681291749450556
130,7.0,11.723917027416995,0.13863638454155064,2.23606797749979,0.7602385730917132,0.04607235760178842
131,7.0,11.5864206349206,0.14450716252952348,2.23606797749979,0.7559251342421348,0.05262250261750719
132,7.0,11.746193362193328,0.14760489184154407,2.23606797749979,0.9503327906473189,0.05432963987002092
